Date_rep,Country,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2021-08-17,Canada,1885,1453995,0,26431
2021-08-18,Canada,1979,1455974,5,26436
2021-08-19,Canada,1780,1457754,15,26451
2021-08-20,Canada,2418,1460172,41,26492
2021-08-21,Canada,2732,1462904,23,26515
2021-08-22,Canada,2962,1465866,6,26521
2021-08-23,Canada,2878,1468744,1,26522
2021-08-24,Canada,2843,1471587,6,26528
2021-08-25,Canada,2058,1473645,18,26546
2021-08-26,Canada,2333,1475978,35,26581
2021-08-27,Canada,3326,1479304,6,26587
2021-08-28,Canada,3364,1482668,9,26596
2021-08-29,Canada,3768,1486436,25,26621
2021-08-30,Canada,3918,1490354,8,26629
2021-08-31,Canada,3167,1493521,2,26631
2021-09-01,Canada,2735,1496256,17,26648
2021-09-02,Canada,2909,1499165,14,26662
2021-09-03,Canada,3838,1503003,30,26692
2021-09-04,Canada,4048,1507051,29,26721
2021-09-05,Canada,4161,1511212,15,26736
2021-09-06,Canada,4023,1515235,11,26747
2021-09-07,Canada,4134,1519369,3,26750
2021-09-08,Canada,2958,1522327,3,26753
2021-09-09,Canada,3319,1525646,42,26795
2021-09-10,Canada,3641,1529287,40,26835
2021-09-11,Canada,4178,1533465,27,26862
2021-09-12,Canada,4628,1538093,36,26898
2021-09-13,Canada,4861,1542954,19,26917
2021-09-14,Canada,4225,1547179,9,26926
2021-09-15,Canada,3897,1551076,39,26965
2021-09-16,Canada,4044,1555120,26,26991
2021-09-17,Canada,4283,1559403,42,27033
2021-09-18,Canada,4689,1564092,18,27051
2021-09-19,Canada,5094,1569186,45,27096
2021-09-20,Canada,4536,1573722,14,27110
2021-09-21,Canada,4335,1578057,11,27121
2021-09-22,Canada,3857,1581914,39,27160
2021-09-23,Canada,3818,1585732,53,27213
2021-09-24,Canada,3852,1589584,49,27262
2021-09-25,Canada,4618,1594202,44,27306
2021-09-26,Canada,4605,1598807,38,27344
2021-09-27,Canada,4952,1603759,22,27366
2021-09-28,Canada,4333,1608092,11,27377
2021-09-29,Canada,4279,1612371,46,27423
2021-09-30,Canada,3488,1615859,54,27477
2021-10-01,Canada,4278,1620137,64,27541
2021-10-02,Canada,4588,1624725,51,27592
2021-10-03,Canada,4417,1629142,50,27642
2021-10-04,Canada,4427,1633569,23,27665
2021-10-05,Canada,3634,1637203,7,27672
2021-10-06,Canada,3403,1640606,48,27720
2021-10-07,Canada,2814,1643420,49,27769
2021-10-08,Canada,3716,1647136,62,27831
2021-10-09,Canada,4100,1651236,29,27860
2021-10-10,Canada,4128,1655364,44,27904
2021-10-11,Canada,3701,1659065,12,27916
2021-10-12,Canada,3530,1662595,10,27926
2021-10-13,Canada,2657,1665252,12,27938
2021-10-14,Canada,2323,1667575,69,28007
2021-10-15,Canada,2640,1670215,78,28085
2021-10-16,Canada,3193,1673408,54,28139
2021-10-17,Canada,3438,1676846,47,28186
2021-10-18,Canada,3347,1680193,14,28200
2021-10-19,Canada,2894,1683087,12,28212
2021-10-20,Canada,2272,1685359,70,28282
2021-10-21,Canada,2257,1687616,39,28321
2021-10-22,Canada,2642,1690258,41,28362
2021-10-23,Canada,2894,1693152,23,28385
2021-10-24,Canada,2762,1695914,62,28447
2021-10-25,Canada,2551,1698465,16,28463
2021-10-26,Canada,2280,1700745,4,28467
2021-10-27,Canada,1856,1702601,56,28523
2021-10-28,Canada,1773,1704374,34,28557
2021-10-29,Canada,2496,1706870,41,28598
2021-10-30,Canada,2666,1709536,47,28645
2021-10-31,Canada,2592,1712128,24,28669
2021-11-01,Canada,2375,1714503,13,28682
2021-11-02,Canada,2056,1716559,5,28687
2021-11-03,Canada,1937,1718496,53,28740
2021-11-04,Canada,1853,1720349,32,28772
2021-11-05,Canada,2224,1722573,38,28810
2021-11-06,Canada,2577,1725150,20,28830
2021-11-07,Canada,2533,1727683,17,28847
2021-11-08,Canada,2754,1730437,11,28858
2021-11-09,Canada,2442,1732879,12,28870
2021-11-10,Canada,2138,1735017,37,28907
2021-11-11,Canada,2387,1737404,24,28931
2021-11-12,Canada,2601,1740005,33,28964
2021-11-13,Canada,2716,1742721,17,28981
2021-11-14,Canada,2628,1745349,41,29022
2021-11-15,Canada,2638,1747987,15,29037
2021-11-16,Canada,2310,1750297,16,29053
2021-11-17,Canada,2171,1752468,44,29097
2021-11-18,Canada,1915,1754383,19,29116
2021-11-19,Canada,2422,1756805,28,29144
2021-11-20,Canada,2754,1759559,30,29174
2021-11-21,Canada,2875,1762434,19,29193
2021-11-22,Canada,2895,1765329,11,29204
2021-11-23,Canada,2461,1767790,11,29215
2021-11-24,Canada,2305,1770095,23,29238
2021-11-25,Canada,2235,1772330,29,29267
2021-11-26,Canada,2606,1774936,25,29292
2021-11-27,Canada,2878,1777814,20,29312
2021-11-28,Canada,4357,1782171,18,29330
2021-11-29,Canada,3020,1785191,16,29346
2021-11-30,Canada,2619,1787810,9,29355
2021-12-01,Canada,2332,1790142,27,29382
2021-12-02,Canada,2352,1792494,17,29399
2021-12-03,Canada,3146,1795640,26,29425
2021-12-04,Canada,3222,1798862,23,29448
2021-12-05,Canada,3497,1802359,20,29468
2021-12-06,Canada,3608,1805967,10,29478
2021-12-07,Canada,3401,1809368,5,29483
2021-12-08,Canada,2876,1812244,27,29510
2021-12-09,Canada,2967,1815211,27,29537
2021-12-10,Canada,3530,1818741,24,29561
2021-12-11,Canada,4258,1822999,25,29586
2021-12-12,Canada,4756,1827755,24,29610
2021-12-13,Canada,4929,1832684,14,29624
2021-12-14,Canada,4306,1836990,12,29636
2021-12-15,Canada,4149,1841139,15,29651
2021-12-16,Canada,4388,1845527,28,29679
2021-12-17,Canada,5875,1851402,24,29703
2021-12-18,Canada,7125,1858527,19,29722
2021-12-19,Canada,9173,1867700,20,29742
2021-12-20,Canada,9402,1877102,10,29752
2021-12-21,Canada,10605,1887707,7,29759
2021-12-22,Canada,10673,1898380,13,29772
2021-12-23,Canada,11679,1910059,22,29794
2021-12-24,Canada,15002,1925061,28,29822
2021-12-25,Canada,20693,1945754,17,29839
2021-12-26,Canada,15969,1961723,12,29851
2021-12-27,Canada,17402,1979125,3,29854
2021-12-28,Canada,15024,1994149,7,29861
2021-12-29,Canada,49148,2043297,35,29896
2021-12-30,Canada,27053,2070350,29,29925
2021-12-31,Canada,32120,2102470,33,29958
2022-01-01,Canada,40002,2142472,27,29985
2022-01-02,Canada,45837,2188309,39,30024
2022-01-03,Canada,46118,2234427,19,30043
2022-01-04,Canada,45329,2279756,28,30071
2022-01-05,Canada,38077,2317833,28,30099
2022-01-06,Canada,37408,2355241,55,30154
2022-01-07,Canada,39433,2394674,67,30221
2022-01-08,Canada,43137,2437811,58,30279
2022-01-09,Canada,44331,2482142,84,30363
2022-01-10,Canada,41056,2523198,73,30436
2022-01-11,Canada,38588,2561786,42,30478
2022-01-12,Canada,34174,2595960,49,30527
2022-01-13,Canada,28949,2624909,109,30636
2022-01-14,Canada,32475,2657384,120,30756
2022-01-15,Canada,31357,2688741,106,30862
2022-01-16,Canada,31670,2720411,124,30986
2022-01-17,Canada,28896,2749307,138,31124
2022-01-18,Canada,28538,2777845,75,31199
2022-01-19,Canada,23606,2801451,124,31323
2022-01-20,Canada,21163,2822614,142,31465
2022-01-21,Canada,22297,2844911,174,31639
2022-01-22,Canada,23949,2868860,205,31844
2022-01-23,Canada,23161,2892021,157,32001
2022-01-24,Canada,21301,2913322,119,32120
2022-01-25,Canada,19993,2933315,89,32209
2022-01-26,Canada,13863,2947178,187,32396
2022-01-27,Canada,14165,2961343,174,32570
2022-01-28,Canada,18489,2979832,223,32793
2022-01-29,Canada,18497,2998329,178,32971
2022-01-30,Canada,17695,3016024,148,33119
2022-01-31,Canada,15520,3031544,119,33238
2022-02-01,Canada,13561,3045105,70,33308
2022-02-02,Canada,10721,3055826,146,33454
2022-02-03,Canada,11077,3066903,153,33607
2022-02-04,Canada,15097,3082000,176,33783
2022-02-05,Canada,14215,3096215,166,33949
2022-02-06,Canada,14122,3110337,150,34099
2022-02-07,Canada,11500,3121837,97,34196
2022-02-08,Canada,10311,3132148,82,34278
2022-02-09,Canada,7877,3140025,125,34403
2022-02-10,Canada,8853,3148878,119,34522
2022-02-11,Canada,11139,3160017,145,34667
2022-02-12,Canada,10632,3170649,112,34779
2022-02-13,Canada,10190,3180839,137,34916
2022-02-14,Canada,11205,3192044,105,35021
2022-02-15,Canada,7811,3199855,30,35051
2022-02-16,Canada,5801,3205656,109,35160
2022-02-17,Canada,6034,3211690,97,35257
2022-02-18,Canada,8016,3219706,107,35364
2022-02-19,Canada,7583,3227289,93,35457
2022-02-20,Canada,7023,3234312,72,35529
2022-02-21,Canada,7545,3241857,50,35579
2022-02-22,Canada,4803,3246660,29,35608
2022-02-23,Canada,4729,3251389,19,35627
2022-02-24,Canada,5555,3256944,97,35724
2022-02-25,Canada,6374,3263318,90,35814
2022-02-26,Canada,6927,3270245,84,35898
2022-02-27,Canada,6742,3276987,96,35994
2022-02-28,Canada,6224,3283211,91,36085
2022-03-01,Canada,4795,3288006,14,36099
2022-03-02,Canada,5902,3293908,58,36157
2022-03-03,Canada,3921,3297829,42,36199
2022-03-04,Canada,6907,3304736,90,36289
2022-03-05,Canada,5995,3310731,70,36359
2022-03-06,Canada,6769,3317500,70,36429
2022-03-07,Canada,5436,3322936,54,36483
2022-03-08,Canada,4092,3327028,29,36512
2022-03-09,Canada,5654,3332682,53,36565
2022-03-10,Canada,5925,3338607,59,36624
2022-03-11,Canada,6034,3344641,63,36687
2022-03-12,Canada,5686,3350327,53,36740
2022-03-13,Canada,6169,3356496,109,36849
2022-03-14,Canada,5179,3361675,51,36900
2022-03-15,Canada,5023,3366698,28,36928
2022-03-16,Canada,3939,3370637,29,36957
2022-03-17,Canada,6427,3377064,53,37010
2022-03-18,Canada,5856,3382920,52,37062
2022-03-19,Canada,5631,3388551,51,37113
2022-03-20,Canada,5284,3393835,37,37150
2022-03-21,Canada,6968,3400803,75,37225
2022-03-22,Canada,5413,3406216,22,37247
2022-03-23,Canada,3142,3409358,29,37276
2022-03-24,Canada,9562,3418920,31,37307
2022-03-25,Canada,5207,3424127,25,37332
2022-03-26,Canada,5928,3430055,34,37366
2022-03-27,Canada,5951,3436006,45,37411
2022-03-28,Canada,7930,3443936,47,37458
2022-03-29,Canada,7051,3450987,28,37486
2022-03-30,Canada,4018,3455005,13,37499
2022-03-31,Canada,15847,3470852,73,37572
2022-04-01,Canada,6880,3477732,34,37606
2022-04-02,Canada,7127,3484859,20,37626
2022-04-03,Canada,7544,3492403,45,37671
2022-04-04,Canada,9958,3502361,51,37722
2022-04-05,Canada,9035,3511396,32,37754
2022-04-06,Canada,4987,3516383,9,37763
2022-04-07,Canada,20315,3536698,80,37843
2022-04-08,Canada,7779,3544477,48,37891
2022-04-09,Canada,8308,3552785,44,37935
2022-04-10,Canada,8274,3561059,42,37977
2022-04-11,Canada,11775,3572834,81,38058
2022-04-12,Canada,9668,3582502,41,38099
2022-04-13,Canada,11875,3594377,28,38127
2022-04-14,Canada,13493,3607870,79,38206
2022-04-15,Canada,7608,3615478,33,38239
2022-04-16,Canada,8019,3623497,49,38288
2022-04-17,Canada,4508,3628005,13,38301
2022-04-18,Canada,11410,3639415,98,38399
2022-04-19,Canada,2559,3641974,1,38400
2022-04-20,Canada,18930,3660904,98,38498
2022-04-21,Canada,11324,3672228,71,38569
2022-04-22,Canada,3600,3675828,64,38633
2022-04-23,Canada,8080,3683908,55,38688
2022-04-24,Canada,7344,3691252,65,38753
2022-04-25,Canada,12609,3703861,166,38919
2022-04-26,Canada,5861,3709722,26,38945
2022-04-27,Canada,8951,3718673,34,38979
2022-04-28,Canada,11935,3730608,110,39089
2022-04-29,Canada,5170,3735778,49,39138
2022-04-30,Canada,5473,3741251,44,39182
2022-05-01,Canada,4520,3745771,48,39230
2022-05-02,Canada,9934,3755705,171,39401
2022-05-03,Canada,3372,3759077,23,39424
2022-05-04,Canada,5769,3764846,26,39450
2022-05-05,Canada,9711,3774557,113,39563
2022-05-06,Canada,4269,3778826,64,39627
2022-05-07,Canada,4237,3783063,50,39677
2022-05-08,Canada,3777,3786840,39,39716
2022-05-09,Canada,8215,3795055,190,39906
2022-05-10,Canada,2806,3797861,12,39918
2022-05-11,Canada,5085,3802946,23,39941
2022-05-12,Canada,7218,3810164,130,40071
2022-05-13,Canada,3173,3813337,59,40130
2022-05-14,Canada,2989,3816326,39,40169
2022-05-15,Canada,2932,3819258,48,40217
2022-05-16,Canada,6264,3825522,215,40432
2022-05-17,Canada,2249,3827771,10,40442
2022-05-18,Canada,4061,3831832,31,40473
2022-05-19,Canada,5608,3837440,87,40560
2022-05-20,Canada,2516,3839956,31,40591
2022-05-21,Canada,2257,3842213,37,40628
2022-05-22,Canada,2100,3844313,36,40664
2022-05-23,Canada,4890,3849203,127,40791
2022-05-24,Canada,1546,3850749,7,40798
2022-05-25,Canada,2622,3853371,15,40813
2022-05-26,Canada,4157,3857528,59,40872
2022-05-27,Canada,1426,3858954,38,40910
2022-05-28,Canada,2004,3860958,32,40942
2022-05-29,Canada,1755,3862713,25,40967
2022-05-30,Canada,4266,3866979,167,41134
2022-05-31,Canada,1336,3868315,2,41136
2020-01-03,Australia,0,0,0,0
2020-01-04,Australia,0,0,0,0
2020-01-05,Australia,0,0,0,0
2020-01-06,Australia,0,0,0,0
2020-01-07,Australia,0,0,0,0
2020-01-08,Australia,0,0,0,0
2020-01-09,Australia,0,0,0,0
2020-01-10,Australia,0,0,0,0
2020-01-11,Australia,0,0,0,0
2020-01-12,Australia,0,0,0,0
2020-01-13,Australia,0,0,0,0
2020-01-14,Australia,0,0,0,0
2020-01-15,Australia,0,0,0,0
2020-01-16,Australia,0,0,0,0
2020-01-17,Australia,0,0,0,0
2020-01-18,Australia,0,0,0,0
2020-01-19,Australia,0,0,0,0
2020-01-20,Australia,0,0,0,0
2020-01-21,Australia,0,0,0,0
2020-01-22,Australia,0,0,0,0
2020-01-23,Australia,0,0,0,0
2020-01-24,Australia,0,0,0,0
2020-01-25,Australia,1,1,0,0
2020-01-26,Australia,3,4,0,0
2020-01-27,Australia,0,4,0,0
2020-01-28,Australia,1,5,0,0
2020-01-29,Australia,0,5,0,0
2020-01-30,Australia,2,7,0,0
2020-01-31,Australia,2,9,0,0
2020-02-01,Australia,0,9,0,0
2020-02-02,Australia,3,12,0,0
2020-02-03,Australia,0,12,0,0
2020-02-04,Australia,0,12,0,0
2020-02-05,Australia,1,13,0,0
2020-02-06,Australia,1,14,0,0
2020-02-07,Australia,1,15,0,0
2020-02-08,Australia,0,15,0,0
2020-02-09,Australia,0,15,0,0
2020-02-10,Australia,0,15,0,0
2020-02-11,Australia,0,15,0,0
2020-02-12,Australia,0,15,0,0
2020-02-13,Australia,0,15,0,0
2020-02-14,Australia,0,15,0,0
2020-02-15,Australia,0,15,0,0
2020-02-16,Australia,0,15,0,0
2020-02-17,Australia,0,15,0,0
2020-02-18,Australia,0,15,0,0
2020-02-19,Australia,0,15,0,0
2020-02-20,Australia,0,15,0,0
2020-02-21,Australia,0,15,0,0
2020-02-22,Australia,6,21,0,0
2020-02-23,Australia,1,22,0,0
2020-02-24,Australia,0,22,0,0
2020-02-25,Australia,0,22,0,0
2020-02-26,Australia,1,23,0,0
2020-02-27,Australia,0,23,0,0
2020-02-28,Australia,0,23,0,0
2020-02-29,Australia,2,25,0,0
2020-03-01,Australia,0,25,1,1
2020-03-02,Australia,4,29,0,1
2020-03-03,Australia,0,29,0,1
2020-03-04,Australia,4,33,1,2
2020-03-05,Australia,10,43,0,2
2020-03-06,Australia,14,57,0,2
2020-03-07,Australia,6,63,0,2
2020-03-08,Australia,7,70,1,3
2020-03-09,Australia,7,77,0,3
2020-03-10,Australia,15,92,0,3
2020-03-11,Australia,8,100,0,3
2020-03-12,Australia,22,122,0,3
2020-03-13,Australia,18,140,0,3
2020-03-14,Australia,57,197,0,3
2020-03-15,Australia,52,249,0,3
2020-03-16,Australia,49,298,0,3
2020-03-17,Australia,38,336,2,5
2020-03-18,Australia,78,414,1,6
2020-03-19,Australia,151,565,0,6
2020-03-20,Australia,126,691,1,7
2020-03-21,Australia,182,873,0,7
2020-03-22,Australia,208,1081,0,7
2020-03-23,Australia,315,1396,0,7
2020-03-24,Australia,313,1709,0,7
2020-03-25,Australia,543,2252,1,8
2020-03-26,Australia,171,2423,0,8
2020-03-27,Australia,562,2985,5,13
2020-03-28,Australia,393,3378,0,13
2020-03-29,Australia,431,3809,1,14
2020-03-30,Australia,284,4093,2,16
2020-03-31,Australia,266,4359,2,18
2020-04-01,Australia,348,4707,2,20
2020-04-02,Australia,269,4976,1,21
2020-04-03,Australia,248,5224,2,23
2020-04-04,Australia,230,5454,5,28
2020-04-05,Australia,181,5635,6,34
2020-04-06,Australia,109,5744,0,34
2020-04-07,Australia,100,5844,8,42
2020-04-08,Australia,112,5956,3,45
2020-04-09,Australia,96,6052,5,50
2020-04-10,Australia,100,6152,2,52
2020-04-11,Australia,86,6238,2,54
2020-04-12,Australia,51,6289,3,57
2020-04-13,Australia,33,6322,4,61
2020-04-14,Australia,44,6366,0,61
2020-04-15,Australia,50,6416,0,61
2020-04-16,Australia,42,6458,2,63
2020-04-17,Australia,10,6468,0,63
2020-04-18,Australia,65,6533,4,67
2020-04-19,Australia,53,6586,2,69
2020-04-20,Australia,26,6612,1,70
2020-04-21,Australia,13,6625,1,71
2020-04-22,Australia,22,6647,3,74
2020-04-23,Australia,7,6654,0,74
2020-04-24,Australia,13,6667,2,76
2020-04-25,Australia,20,6687,3,79
2020-04-26,Australia,16,6703,2,81
2020-04-27,Australia,10,6713,2,83
2020-04-28,Australia,12,6725,1,84
2020-04-29,Australia,13,6738,4,88
2020-04-30,Australia,8,6746,2,90
2020-05-01,Australia,16,6762,2,92
2020-05-02,Australia,5,6767,1,93
2020-05-03,Australia,16,6783,0,93
2020-05-04,Australia,18,6801,2,95
2020-05-05,Australia,24,6825,0,95
2020-05-06,Australia,24,6849,1,96
2020-05-07,Australia,26,6875,1,97
2020-05-08,Australia,21,6896,0,97
2020-05-09,Australia,18,6914,0,97
2020-05-10,Australia,15,6929,0,97
2020-05-11,Australia,12,6941,0,97
2020-05-12,Australia,7,6948,0,97
2020-05-13,Australia,16,6964,0,97
2020-05-14,Australia,11,6975,1,98
2020-05-15,Australia,14,6989,0,98
2020-05-16,Australia,30,7019,0,98
2020-05-17,Australia,17,7036,0,98
2020-05-18,Australia,9,7045,0,98
2020-05-19,Australia,15,7060,1,99
2020-05-20,Australia,8,7068,0,99
2020-05-21,Australia,11,7079,1,100
2020-05-22,Australia,2,7081,0,100
2020-05-23,Australia,14,7095,1,101
2020-05-24,Australia,11,7106,1,102
2020-05-25,Australia,3,7109,0,102
2020-05-26,Australia,9,7118,0,102
2020-05-27,Australia,15,7133,0,102
2020-05-28,Australia,6,7139,0,102
2020-05-29,Australia,11,7150,0,102
2020-05-30,Australia,23,7173,0,102
2020-05-31,Australia,12,7185,0,102
2020-06-01,Australia,10,7195,0,102
2020-06-02,Australia,9,7204,0,102
2020-06-03,Australia,17,7221,0,102
2020-06-04,Australia,8,7229,0,102
2020-06-05,Australia,11,7240,0,102
2020-06-06,Australia,11,7251,0,102
2020-06-07,Australia,4,7255,0,102
2020-06-08,Australia,5,7260,0,102
2020-06-09,Australia,5,7265,0,102
2020-06-10,Australia,2,7267,0,102
2020-06-11,Australia,0,7267,0,102
2020-06-12,Australia,18,7285,0,102
2020-06-13,Australia,5,7290,0,102
2020-06-14,Australia,12,7302,0,102
2020-06-15,Australia,18,7320,0,102
2020-06-16,Australia,15,7335,0,102
2020-06-17,Australia,12,7347,0,102
2020-06-18,Australia,23,7370,0,102
2020-06-19,Australia,21,7391,0,102
2020-06-20,Australia,18,7409,0,102
2020-06-21,Australia,27,7436,0,102
2020-06-22,Australia,25,7461,0,102
2020-06-23,Australia,13,7474,0,102
2020-06-24,Australia,18,7492,0,102
2020-06-25,Australia,29,7521,1,103
2020-06-26,Australia,37,7558,1,104
2020-06-27,Australia,37,7595,0,104
2020-06-28,Australia,46,7641,0,104
2020-06-29,Australia,45,7686,0,104
2020-06-30,Australia,81,7767,0,104
2020-07-01,Australia,67,7834,0,104
2020-07-02,Australia,86,7920,0,104
2020-07-03,Australia,81,8001,0,104
2020-07-04,Australia,254,8255,0,104
2020-07-05,Australia,107,8362,0,104
2020-07-06,Australia,87,8449,0,104
2020-07-07,Australia,137,8586,2,106
2020-07-08,Australia,169,8755,0,106
2020-07-09,Australia,131,8886,0,106
2020-07-10,Australia,173,9059,0,106
2020-07-11,Australia,300,9359,0,106
2020-07-12,Australia,194,9553,1,107
2020-07-13,Australia,244,9797,1,108
2020-07-14,Australia,183,9980,0,108
2020-07-15,Australia,271,10251,0,108
2020-07-16,Australia,244,10495,3,111
2020-07-17,Australia,315,10810,2,113
2020-07-18,Australia,425,11235,3,116
2020-07-19,Australia,206,11441,2,118
2020-07-20,Australia,361,11802,4,122
2020-07-21,Australia,267,12069,1,123
2020-07-22,Australia,359,12428,3,126
2020-07-23,Australia,468,12896,2,128
2020-07-24,Australia,410,13306,5,133
2020-07-25,Australia,289,13595,6,139
2020-07-26,Australia,355,13950,6,145
2020-07-27,Australia,453,14403,10,155
2020-07-28,Australia,532,14935,6,161
2020-07-29,Australia,369,15304,6,167
2020-07-30,Australia,278,15582,9,176
2020-07-31,Australia,721,16303,13,189
2020-08-01,Australia,602,16905,7,196
2020-08-02,Australia,377,17282,4,200
2020-08-03,Australia,641,17923,8,208
2020-08-04,Australia,395,18318,13,221
2020-08-05,Australia,411,18729,11,232
2020-08-06,Australia,715,19444,15,247
2020-08-07,Australia,418,19862,8,255
2020-08-08,Australia,410,20272,11,266
2020-08-09,Australia,426,20698,12,278
2020-08-10,Australia,386,21084,17,295
2020-08-11,Australia,313,21397,18,313
2020-08-12,Australia,316,21713,18,331
2020-08-13,Australia,414,22127,21,352
2020-08-14,Australia,231,22358,9,361
2020-08-15,Australia,385,22743,14,375
2020-08-16,Australia,292,23035,4,379
2020-08-17,Australia,253,23288,17,396
2020-08-18,Australia,271,23559,25,421
2020-08-19,Australia,214,23773,17,438
2020-08-20,Australia,220,23993,12,450
2020-08-21,Australia,243,24236,13,463
2020-08-22,Australia,171,24407,9,472
2020-08-23,Australia,195,24602,13,485
2020-08-24,Australia,210,24812,17,502
2020-08-25,Australia,104,24916,15,517
2020-08-26,Australia,137,25053,8,525
2020-08-27,Australia,152,25205,24,549
2020-08-28,Australia,117,25322,23,572
2020-08-29,Australia,126,25448,11,583
2020-08-30,Australia,99,25547,17,600
2020-08-31,Australia,123,25670,11,611
2020-09-01,Australia,76,25746,41,652
2020-09-02,Australia,73,25819,5,657
2020-09-03,Australia,104,25923,6,663
2020-09-04,Australia,126,26049,15,678
2020-09-05,Australia,87,26136,59,737
2020-09-06,Australia,71,26207,11,748
2020-09-07,Australia,72,26279,5,753
2020-09-08,Australia,43,26322,9,762
2020-09-09,Australia,52,26374,8,770
2020-09-10,Australia,91,26465,11,781
2020-09-11,Australia,48,26513,7,788
2020-09-12,Australia,52,26565,9,797
2020-09-13,Australia,42,26607,6,803
2020-09-14,Australia,44,26651,7,810
2020-09-15,Australia,41,26692,6,816
2020-09-16,Australia,46,26738,0,816
2020-09-17,Australia,41,26779,8,824
2020-09-18,Australia,34,26813,8,832
2020-09-19,Australia,48,26861,5,837
2020-09-20,Australia,24,26885,7,844
2020-09-21,Australia,13,26898,5,849
2020-09-22,Australia,14,26912,2,851
2020-09-23,Australia,30,26942,3,854
2020-09-24,Australia,31,26973,5,859
2020-09-25,Australia,10,26983,2,861
2020-09-26,Australia,17,27000,8,869
2020-09-27,Australia,16,27016,1,870
2020-09-28,Australia,24,27040,2,872
2020-09-29,Australia,4,27044,3,875
2020-09-30,Australia,19,27063,7,882
2020-10-01,Australia,15,27078,4,886
2020-10-02,Australia,18,27096,2,888
2020-10-03,Australia,17,27113,2,890
2020-10-04,Australia,8,27121,3,893
2020-10-05,Australia,15,27136,1,894
2020-10-06,Australia,13,27149,0,894
2020-10-07,Australia,25,27174,1,895
2020-10-08,Australia,8,27182,2,897
2020-10-09,Australia,24,27206,0,897
2020-10-10,Australia,23,27229,0,897
2020-10-11,Australia,15,27244,0,897
2020-10-12,Australia,20,27264,1,898
2020-10-13,Australia,22,27286,0,898
2020-10-14,Australia,31,27317,1,899
2020-10-15,Australia,24,27341,5,904
2020-10-16,Australia,21,27362,0,904
2020-10-17,Australia,9,27371,0,904
2020-10-18,Australia,12,27383,0,904
2020-10-19,Australia,7,27390,0,904
2020-10-20,Australia,9,27399,1,905
2020-10-21,Australia,31,27430,0,905
2020-10-22,Australia,14,27444,0,905
2020-10-23,Australia,22,27466,0,905
2020-10-24,Australia,18,27484,0,905
2020-10-25,Australia,15,27499,0,905
2020-10-26,Australia,21,27520,0,905
2020-10-27,Australia,7,27527,0,905
2020-10-28,Australia,14,27541,0,905
2020-10-29,Australia,13,27554,2,907
2020-10-30,Australia,15,27569,0,907
2020-10-31,Australia,13,27582,0,907
2020-11-01,Australia,8,27590,0,907
2020-11-02,Australia,5,27595,0,907
2020-11-03,Australia,7,27602,0,907
2020-11-04,Australia,8,27610,0,907
2020-11-05,Australia,12,27622,0,907
2020-11-06,Australia,11,27633,0,907
2020-11-07,Australia,12,27645,0,907
2020-11-08,Australia,7,27652,0,907
2020-11-09,Australia,6,27658,0,907
2020-11-10,Australia,10,27668,0,907
2020-11-11,Australia,10,27678,0,907
2020-11-12,Australia,8,27686,0,907
2020-11-13,Australia,12,27698,0,907
2020-11-14,Australia,5,27703,0,907
2020-11-15,Australia,8,27711,0,907
2020-11-16,Australia,14,27725,0,907
2020-11-17,Australia,25,27750,0,907
2020-11-18,Australia,6,27756,0,907
2020-11-19,Australia,21,27777,0,907
2020-11-20,Australia,7,27784,0,907
2020-11-21,Australia,5,27789,0,907
2020-11-22,Australia,18,27807,0,907
2020-11-23,Australia,14,27821,0,907
2020-11-24,Australia,14,27835,0,907
2020-11-25,Australia,13,27848,0,907
2020-11-26,Australia,6,27854,0,907
2020-11-27,Australia,13,27867,0,907
2020-11-28,Australia,7,27874,0,907
2020-11-29,Australia,11,27885,0,907
2020-11-30,Australia,8,27893,0,907
2020-12-01,Australia,11,27904,1,908
2020-12-02,Australia,8,27912,0,908
2020-12-03,Australia,11,27923,0,908
2020-12-04,Australia,16,27939,0,908
2020-12-05,Australia,10,27949,0,908
2020-12-06,Australia,7,27956,0,908
2020-12-07,Australia,9,27965,0,908
2020-12-08,Australia,7,27972,0,908
2020-12-09,Australia,15,27987,0,908
2020-12-10,Australia,6,27993,0,908
2020-12-11,Australia,7,28000,0,908
2020-12-12,Australia,12,28012,0,908
2020-12-13,Australia,13,28025,0,908
2020-12-14,Australia,6,28031,0,908
2020-12-15,Australia,8,28039,0,908
2020-12-16,Australia,8,28047,0,908
2020-12-17,Australia,12,28059,0,908
2020-12-18,Australia,13,28072,0,908
2020-12-19,Australia,22,28094,0,908
2020-12-20,Australia,34,28128,0,908
2020-12-21,Australia,43,28171,0,908
2020-12-22,Australia,27,28198,0,908
2020-12-23,Australia,21,28219,0,908
2020-12-24,Australia,19,28238,0,908
2020-12-25,Australia,24,28262,0,908
2020-12-26,Australia,0,28262,0,908
2020-12-27,Australia,34,28296,0,908
2020-12-28,Australia,16,28312,0,908
2020-12-29,Australia,25,28337,1,909
2020-12-30,Australia,13,28350,0,909
2020-12-31,Australia,31,28381,0,909
2021-01-01,Australia,27,28408,0,909
2021-01-02,Australia,19,28427,0,909
2021-01-03,Australia,35,28462,0,909
2021-01-04,Australia,21,28483,0,909
2021-01-05,Australia,21,28504,0,909
2021-01-06,Australia,15,28519,0,909
